epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.0184,2.83683,12.4804,2.29974,0.00247,0.35871,0.07731,0.05309,2.22123,7.51974,1.89895,0.000202851,0.000202851,0.000202851
2,32.683,2.60748,8.26543,2.12281,0.94791,0.02171,0.19987,0.14379,2.25702,6.47263,1.95189,0.000407113,0.000407113,0.000407113
3,47.1508,2.6589,7.41794,2.12015,0.82493,0.15919,0.25108,0.16327,2.52124,5.13526,2.15365,0.000607251,0.000607251,0.000607251
4,61.6289,2.65762,6.63816,2.14078,0.76115,0.2389,0.35887,0.21279,2.67923,3.79813,2.18413,0.000606437,0.000606437,0.000606437
5,76.1605,2.60195,6.06072,2.14257,0.68025,0.41669,0.49194,0.31862,2.41485,3.00769,2.13129,0.00060025,0.00060025,0.00060025
6,90.8673,2.50457,5.06222,2.08882,0.67403,0.58082,0.52853,0.35165,2.31035,2.71745,2.0748,0.000594062,0.000594062,0.000594062
7,105.234,2.44127,4.42025,2.07775,0.72073,0.54138,0.6051,0.39281,2.37781,2.48179,2.07704,0.000587875,0.000587875,0.000587875
8,119.647,2.44796,4.11466,2.05224,0.71837,0.50828,0.55521,0.36055,2.32067,2.67345,2.09731,0.000581687,0.000581687,0.000581687
9,134.127,2.4661,3.72486,2.0909,0.78156,0.54616,0.5874,0.38972,2.38799,2.58211,2.13481,0.0005755,0.0005755,0.0005755
10,148.551,2.4172,3.37198,2.05527,0.70277,0.53368,0.60571,0.42351,2.29362,2.31861,2.04648,0.000569313,0.000569313,0.000569313
11,162.854,2.3539,3.10142,2.06598,0.71357,0.54031,0.6195,0.4291,2.2538,2.35494,2.04797,0.000563125,0.000563125,0.000563125
12,177.182,2.37943,2.89248,2.06639,0.73801,0.5731,0.66688,0.45261,2.23794,2.27255,2.03437,0.000556938,0.000556938,0.000556938
13,191.495,2.3092,2.65206,2.03161,0.74988,0.51865,0.61115,0.43094,2.20869,2.37226,2.02197,0.00055075,0.00055075,0.00055075
